Product Name,SKU,Barcode,Description,Category,Cost Price (₦),Selling Price (₦),Stock Qty,Reorder Level,Reorder Qty,Tax Rate (%),Active
SAMSU OIL   X 1 PACK,SAMSUOILX1PA-3231,,,PHARMACY,916.67,1700.00,48,5,0,7.5,TRUE
SAVLON LIQUID 125ML JAR,SAVLONLIQUID-3232,,,HOUSEHOLD ITEMS,2541.67,2800.00,8,5,0,7.5,TRUE
SAVLON LIQUID 250ML JAR,SAVLONLIQUID-3233,,,HOUSEHOLD ITEMS,2400.00,4800.00,0,5,0,7.5,TRUE
SAVLON LIQUID 500ML BOTTLE,SAVLONLIQUID-3234,,,HOUSEHOLD ITEMS,5250.00,8500.00,0,5,0,7.5,TRUE
SAVLON LIQUID 750ML JAR,SAVLONLIQUID-3235,,,HOUSEHOLD ITEMS,1883.33,0.00,0,5,0,7.5,TRUE
SAW PALMETTO 500MG X100 JAR N/F,SAWPALMETTO5-3236,,,PHARMACY,13000.00,17600.00,2,5,0,7.5,TRUE
SCALP VEIN 21G/23G GREEN/BLUE,SCALPVEIN21G-3237,,,PHARMACY,51.00,100.00,226,5,0,7.5,TRUE
SCHERIPROCT N CREAM,SCHERIPROCTN-3238,,,PHARMACY,0.00,5500.00,0,5,0,7.5,TRUE
SCHWEPPES CAN,SCHWEPPESCAN-3239,,,PHARMACY,437.50,600.00,0,5,0,7.5,TRUE
SEBAMED BABY BODY MILK 200ML X JAR,SEBAMEDBABYB-3240,,,PHARMACY,4500.00,5500.00,1,5,0,7.5,TRUE
SEBAMED BABY GENTLE WASH 200ML JAR,SEBAMEDBABYG-3241,,,COSMETICS,4611.11,5000.00,0,5,0,7.5,TRUE
SEBAMED BABY LOTION 100ML,SEBAMEDBABYL-3242,,,COSMETICS,2000.00,2500.00,0,5,0,7.5,TRUE
SEBAMED BABY LOTION 200ML JAR,SEBAMEDBABYL-3243,,,COSMETICS,4333.33,5200.00,0,5,0,7.5,TRUE
SEBAMED BABY LOTION 400MLS,SEBAMEDBABYL-3244,,,COSMETICS,8500.00,10500.00,1,5,0,7.5,TRUE
SEBAMED BABY SHAMPOO 250ML BOTTLE,SEBAMEDBABYS-3245,,,COSMETICS,0.00,5000.00,0,5,0,7.5,TRUE
SEBAMED BABY SOAP 100G PACK,SEBAMEDBABYS-3246,,,COSMETICS,5000.00,6000.00,0,5,0,7.5,TRUE
SEBAMED BABY WASH  200ML X 1 PACK,SEBAMEDBABYW-3247,,,COSMETICS,0.00,0.00,0,5,0,7.5,TRUE
SEBAMED BABY WASH 400ML BOTTLE,SEBAMEDBABYW-3248,,,PHARMACY,3250.00,5200.00,3,5,0,7.5,TRUE
SECTAB 500MG,SECTAB500MG-3249,,,PHARMACY,650.00,1000.00,4,5,0,7.5,TRUE
SECWID X 4 TABS 500MG PACK,SECWIDX4TABS-3250,,,PHARMACY,698.00,1000.00,7,5,0,7.5,TRUE
SEFZITIL SYR 100ML BOTTLE,SEFZITILSYR1-3251,,,PHARMACY,1621.00,2200.00,0,5,0,7.5,TRUE
SEFZITIL TABS 250MG PACK,SEFZITILTABS-3252,,,System,0.00,1500.00,0,5,0,7.5,TRUE
SEFZITIL TABS 500MG PACK,SEFZITILTABS-3253,,,PHARMACY,1704.00,2400.00,0,5,0,7.5,TRUE
SELACE TABS X 30 JAR,SELACETABSX3-3254,,,PHARMACY,5000.00,6800.00,1,5,0,7.5,TRUE
SELENIUM (MASON) 200MG X60 JAR,SELENIUMMASO-3255,,,PHARMACY,1650.00,3200.00,3,5,0,7.5,TRUE
SELENIUM (N/F) 200MG TAB JAR,SELENIUMNF20-3256,,,PHARMACY,4125.00,5500.00,0,5,0,7.5,TRUE
SELENIUM (PURITAN) X 100  100MG JAR,SELENIUMPURI-3257,,,PHARMACY,0.00,1900.00,0,5,0,7.5,TRUE
SELENIUM 200MCG X100 HEALTHPATH,SELENIUM200M-3258,,,PHARMACY,6000.00,8100.00,1,5,0,7.5,TRUE
SELENIUM ACE+D WASSEN PACK,SELENIUMACED-3259,,,PHARMACY,0.00,3000.00,9,5,0,7.5,TRUE
SELSUN SHAMPOO 100ML JAR,SELSUNSHAMPO-3260,,,PHARMACY,7000.00,9400.00,0,5,0,7.5,TRUE
SENAMET 250+25MG TAB BLISTER,SENAMET25025-3261,,,PHARMACY,2780.00,2500.00,3,5,0,7.5,TRUE
SENDINOR-2 TABS 75MG PACK,SENDINOR2TAB-3262,,,System,0.00,400.00,0,5,0,7.5,TRUE
SENSODYNE DAILY CARE 75ML TUBE,6161105660644,,,HOUSEHOLD ITEMS,2875.52,3600.00,19,5,0,7.5,TRUE
SENSODYNE DEEP CLEAN GEL,SENSODYNEDEE-3264,,,HOUSEHOLD ITEMS,2083.33,2500.00,0,5,0,7.5,TRUE
SENSODYNE EXTRA FRESH,SENSODYNEEXT-3265,,,HOUSEHOLD ITEMS,2666.67,3100.00,9,5,0,7.5,TRUE
SENSODYNE EXTRA WHITENING 75MLS,SENSODYNEEXT-3266,,,HOUSEHOLD ITEMS,3000.00,3500.00,5,5,0,7.5,TRUE
SENSODYNE MULTICARE PLUS WHITENING,SENSODYNEMUL-3267,,,HOUSEHOLD ITEMS,2083.33,2600.00,7,5,0,7.5,TRUE
SENSODYNE RAPID ACTION 75ML TUBE,SENSODYNERAP-3268,,,HOUSEHOLD ITEMS,2916.67,3700.00,18,5,0,7.5,TRUE
SENSODYNE RAPID RELIEF 100ML TUBE,SENSODYNERAP-3269,,,HOUSEHOLD ITEMS,2500.00,3000.00,9,5,0,7.5,TRUE
SENSODYNE REPAIR AND PROTECT TUBE,SENSODYNEREP-3270,,,HOUSEHOLD ITEMS,2916.67,3400.00,9,5,0,7.5,TRUE
SENSODYNE TOOTHBRUSH,SENSODYNETOO-3271,,,HOUSEHOLD ITEMS,833.33,1100.00,7,5,0,7.5,TRUE
SEPTRIN 480MG TAB  (GLAXO) X 10 BLISTER,SEPTRIN480MG-3272,,,System,0.00,350.00,0,5,0,7.5,TRUE
SERADEX TABS X 10 PACK,SERADEXTABSX-3273,,,System,0.00,1000.00,0,5,0,7.5,TRUE
SERETIDE DISKUS  100MCG 60 DOSE PACK,SERETIDEDISK-3274,,,PHARMACY,0.00,3900.00,0,5,0,7.5,TRUE
SERETIDE DISKUS INHALER 250MCG PACK,SERETIDEDISK-3275,,,PHARMACY,16380.00,22500.00,1,5,0,7.5,TRUE
SERETIDE EVOHALER  25/125MCG PACK,SERETIDEEVOH-3276,,,PHARMACY,14300.00,19200.00,0,5,0,7.5,TRUE
SERETIDE EVOHALER  25/50MCG PACK,SERETIDEEVOH-3277,,,PHARMACY,13740.00,18500.00,0,5,0,7.5,TRUE
SEROXAT TABS 20MG X30 PACK,SEROXATTABS2-3278,,,PHARMACY,9110.00,12000.00,7,5,0,7.5,TRUE
SERVETTE X 1 PACK,SERVETTEX1PA-3279,,,System,80.00,100.00,3,5,0,7.5,TRUE
SETRAL 50MG PACK,SETRAL50MGPA-3280,,,PHARMACY,2300.00,3200.00,5,5,0,7.5,TRUE
SEVEN SEA COD LIVER OIL 170ML S BOTTLE,SEVENSEACODL-3281,,,PHARMACY,0.00,0.00,0,5,0,7.5,TRUE
SEVEN SEAS CLO 1-A-DAY X60,SEVENSEASCLO-3282,,,PHARMACY,15500.00,21700.00,1,5,0,7.5,TRUE
SEVEN SEAS CLO HIGHSTRENGTHX120 JAR,SEVENSEASCLO-3283,,,PHARMACY,26500.00,36000.00,0,5,0,7.5,TRUE
SEVEN SEAS CLO ONE-A-DAY X120CAPS,SEVENSEASCLO-3284,,,PHARMACY,22000.00,30000.00,1,5,0,7.5,TRUE
SEVEN SEAS COD LIVER HIGHSTRENGHTX60 JAR,SEVENSEASCOD-3285,,,PHARMACY,19000.00,24700.00,0,5,0,7.5,TRUE
SEVEN SEAS ORANGE SYR 150ML BOTTLE,SEVENSEASORA-3286,,,System,2773.89,0.00,0,5,0,7.5,TRUE
SEVEN SEAS SYR 300ML BOTTLE,SEVENSEASSYR-3287,,,System,5500.00,0.00,1,5,0,7.5,TRUE
SEVEN/SEAS CLO+OMEGA 3 100ML BOTTLE,SEVENSEASCLO-3288,,,PHARMACY,6950.00,9200.00,0,5,0,7.5,TRUE
S-FIN SYR IBUPROFEN,SFINSYRIBUPR-3289,,,PHARMACY,1000.00,1400.00,6,5,0,7.5,TRUE
SHALARTEM DISPERSABLE X6,SHALARTEMDIS-3290,,,System,370.00,600.00,23,5,0,7.5,TRUE
SHALARTEM FORTE 80/480,SHALARTEMFOR-3291,,,PHARMACY,750.00,1500.00,35,5,0,7.5,TRUE
SHALARTEM SUSPENSION,SHALARTEMSUS-3292,,,PHARMACY,1356.67,2000.00,1,5,0,7.5,TRUE
SHALARTEM X12,SHALARTEMX12-3293,,,PHARMACY,525.00,800.00,10,5,0,7.5,TRUE
SHALARTEM X18,SHALARTEMX18-3294,,,PHARMACY,625.00,1000.00,43,5,0,7.5,TRUE
SHALARTEM X24,SHALARTEMX24-3295,,,PHARMACY,650.00,1000.00,62,5,0,7.5,TRUE
SHALCER 40MG PACK ESOMEPRAZOLE,SHALCER40MGP-3296,,,PHARMACY,2150.00,3000.00,0,5,0,7.5,TRUE
SHALTOUX 4 WAYS SYR,SHALTOUX4WAY-3297,,,PHARMACY,850.00,1500.00,0,5,0,7.5,TRUE
SHALTOUX CHESTY COUGH SYR,SHALTOUXCHES-3298,,,PHARMACY,800.00,1500.00,2,5,0,7.5,TRUE
SHALTOUX LOZENGES  X 250 PCS,SHALTOUXLOZE-3299,,,PHARMACY,43.00,60.00,1813,5,0,7.5,TRUE
SHALTOUX LOZENGES X20,SHALTOUXLOZE-3300,,,PHARMACY,54.10,200.00,0,5,0,7.5,TRUE
SHALZIN 500MG X 3,SHALZIN500MG-3301,,,PHARMACY,1250.00,1800.00,1,5,0,7.5,TRUE
SHALZIN SUSP,SHALZINSUSP-3302,,,PHARMACY,1300.00,1700.00,1,5,0,7.5,TRUE
SHORT BREAD (SMALL SIZE) 100G SACHET,SHORTBREADSM-3303,,,CHOCOLATES,958.33,1400.00,15,5,0,7.5,TRUE
SHORT BREAD BUSICUIT B/S 280G PACK,SHORTBREADBU-3304,,,CHOCOLATES,2166.67,2500.00,0,5,0,7.5,TRUE
SHORT BREAD M/S 200G PACK,SHORTBREADMS-3305,,,CHOCOLATES,1666.67,2200.00,20,5,0,7.5,TRUE
SHORTBREAD 125mg,SHORTBREAD12-3306,,,CHOCOLATES,1064.52,1600.00,0,5,0,7.5,TRUE
SILAPEN TAB PACK,SILAPENTABPA-3307,,,PHARMACY,420.00,700.00,6,5,0,7.5,TRUE
SILICON DIOXIDE GEL 10G TUBE,SILICONDIOXI-3308,,,System,1760.00,2500.00,4,5,0,7.5,TRUE
SILVER BIRD OIL 28ML BOTTLE,SILVERBIRDOI-3309,,,PHARMACY,4380.00,5900.00,9,5,0,7.5,TRUE
SILVER SULPHADIAZINE CREAM FIDSON,SILVERSULPHA-3310,,,PHARMACY,550.00,2000.00,5,5,0,7.5,TRUE
SILVERCARE PLUS UNDERPADS PACK,SILVERCAREPL-3311,,,PHARMACY,1750.00,2500.00,1,5,0,7.5,TRUE
SILYBON 140MG X30 PACK,SILYBON140MG-3312,,,System,5610.00,7700.00,0,5,0,7.5,TRUE
SILYBON 70MG X30 PACK,SILYBON70MGX-3313,,,System,2000.00,2700.00,2,5,0,7.5,TRUE
SIMVASTATIN (CRESCENT) 40MG X28 SACHET,SIMVASTATINC-3314,,,PHARMACY,492.50,700.00,6,5,0,7.5,TRUE
SIMVASTATIN 10MG CRESCENT BLISTER,SIMVASTATIN1-3315,,,PHARMACY,1250.00,1900.00,4,5,0,7.5,TRUE
SIMVASTATIN 20MG CRESCENT BLISTER,SIMVASTATIN2-3316,,,PHARMACY,1500.00,2300.00,6,5,0,7.5,TRUE
SIMVASTATIN(MEDREICH) TABS 20MG BLISTER,SIMVASTATINM-3317,,,PHARMACY,400.00,600.00,0,5,0,7.5,TRUE
SIMVASTATIN(TEVA) TABS 20MG X 2 BLISTER,SIMVASTATINT-3318,,,PHARMACY,0.00,700.00,0,5,0,7.5,TRUE
SINAMET BLISTER,SINAMETBLIST-3319,,,PHARMACY,2275.00,3200.00,0,5,0,7.5,TRUE
SINEMET 275MG OBS X10 SACHET,SINEMET275MG-3320,,,PHARMACY,1000.00,0.00,0,5,0,7.5,TRUE
SINEMET TABS 275MG X 50 BLISTER,SINEMETTABS2-3321,,,PHARMACY,1866.67,0.00,10,5,0,7.5,TRUE
SINUFED  50ML SYR BOTTLE,SINUFED50MLS-3322,,,PHARMACY,650.00,1000.00,7,5,0,7.5,TRUE
SINUFED TAB X 100 BLISTER,SINUFEDTABX1-3323,,,PHARMACY,861.00,1500.00,60,5,0,7.5,TRUE
SIRDALUD TABS 2MG X 30 BLISTER,SIRDALUDTABS-3324,,,PHARMACY,2996.67,4200.00,2,5,0,7.5,TRUE
SIRDALUD TABS 4MG X 30 BLISTER,SIRDALUDTABS-3325,,,PHARMACY,5833.33,7900.00,23,5,0,7.5,TRUE
SITANOM 50/1000 BLISTER,SITANOM50100-3326,,,PHARMACY,2833.33,3700.00,0,5,0,7.5,TRUE
SIVO OFLOXACIN 400MG X 10,SIVOOFLOXACI-3327,,,PHARMACY,750.00,1500.00,10,5,0,7.5,TRUE
SIVORAMIPRIL 10MG BLISTER,SIVORAMIPRIL-3328,,,System,483.33,700.00,15,5,0,7.5,TRUE
SIVORAMIPRIL 5MG BLISTER,SIVORAMIPRIL-3329,,,System,150.00,250.00,0,5,0,7.5,TRUE
SIVORAMYCIN SUSP AZITHROMYCIN,SIVORAMYCINS-3330,,,PHARMACY,1600.00,2200.00,0,5,0,7.5,TRUE
SIVOROMYCIN 500MG X10 AZITHROMYCIN,SIVOROMYCIN5-3331,,,PHARMACY,2400.00,3300.00,0,5,0,7.5,TRUE
SIVOROMYCIN 500MG X3,SIVOROMYCIN5-3332,,,PHARMACY,465.00,1000.00,0,5,0,7.5,TRUE
SIVOTAC (RANITIDINE) 150MG,SIVOTACRANIT-3333,,,PHARMACY,200.00,250.00,0,5,0,7.5,TRUE
SIVOTHEOTAMOL TAB X100,SIVOTHEOTAMO-3334,,,PHARMACY,39.50,50.00,96,5,0,7.5,TRUE
SKIMATE CREAM 20G KETOCONAZOLE,SKIMATECREAM-3335,,,PHARMACY,650.00,1000.00,10,5,0,7.5,TRUE
SKIN DOCTOR CLEANSER B/S X 1 JAR,SKINDOCTORCL-3336,,,System,1166.67,1500.00,1,5,0,7.5,TRUE
SKIN WHITHENING GUMMIES GLUTA+COL+BIOT,SKINWHITHENI-3337,,,PHARMACY,7000.00,10500.00,0,5,0,7.5,TRUE
SKINEAL CREAM 15G X 1 TUBE,6921465734849,,,PHARMACY,1050.00,1500.00,51,5,0,7.5,TRUE
SKITTLES 45G,SKITTLES45G-3339,,,CHOCOLATES,1055.56,1300.00,7,5,0,7.5,TRUE
SLIM HERBAL TEA X 1 PACK,SLIMHERBALTE-3340,,,System,0.00,2200.00,0,5,0,7.5,TRUE
SLOW K TABS  X 50 PCS,SLOWKTABSX50-3341,,,System,812.00,1100.00,4,5,0,7.5,TRUE
SMA GOLD 1 450G TIN,SMAGOLD1450G-3342,,,FOOD ITEMS,12916.67,15500.00,5,5,0,7.5,TRUE
SMA GOLD 1 800G TIN,SMAGOLD1800G-3343,,,FOOD ITEMS,25000.00,30000.00,13,5,0,7.5,TRUE
SMA GOLD 2 450G TIN,SMAGOLD2450G-3344,,,FOOD ITEMS,12500.00,14500.00,25,5,0,7.5,TRUE
SMA GOLD 2 900G TIN,SMAGOLD2900G-3345,,,FOOD ITEMS,25000.00,28800.00,0,5,0,7.5,TRUE
SMA GOLD 3 400G TIN,SMAGOLD3400G-3346,,,FOOD ITEMS,11666.67,13500.00,18,5,0,7.5,TRUE
SMA GOLD 3 900G TIN,SMAGOLD3900G-3347,,,FOOD ITEMS,22500.00,26000.00,12,5,0,7.5,TRUE
SMART BODY SPRAY 150ML CAN,SMARTBODYSPR-3348,,,COSMETICS,1666.67,2700.00,8,5,0,7.5,TRUE
SMART CARE 3 IN 1 BRUSH,SMARTCARE3IN-3349,,,HOUSEHOLD ITEMS,333.33,500.00,23,5,0,7.5,TRUE
SMART CARE TOOTHBRUSH X 1 PCS,SMARTCARETOO-3350,,,HOUSEHOLD ITEMS,166.67,0.00,0,5,0,7.5,TRUE
SMART CARE ULTIMATE BRUSH,SMARTCAREULT-3351,,,HOUSEHOLD ITEMS,250.00,350.00,23,5,0,7.5,TRUE
SMART PERFUME 100ML,SMARTPERFUME-3352,,,COSMETICS,4500.00,5500.00,4,5,0,7.5,TRUE
SMARTIES X 4 JAR,SMARTIESX4JA-3353,,,CHOCOLATES,1041.67,1300.00,150,5,0,7.5,TRUE
SMIVASTATIN 10MG X 28 TABS (SK),SMIVASTATIN1-3354,,,PHARMACY,165.00,250.00,10,5,0,7.5,TRUE
SNICKERS 50G,SNICKERS50G-3355,,,CHOCOLATES,916.67,1200.00,199,5,0,7.5,TRUE
SNICKERS MINIATURES 220G PACK,SNICKERSMINI-3356,,,CHOCOLATES,1700.00,0.00,0,5,0,7.5,TRUE
SNIPER LIQUID 1LITRE 1 LITRE,SNIPERLIQUID-3357,,,HOUSEHOLD ITEMS,11500.00,13200.00,0,5,0,7.5,TRUE
SNIPER LIQUID 250ML BOTTLE,SNIPERLIQUID-3358,,,HOUSEHOLD ITEMS,3200.00,3700.00,0,5,0,7.5,TRUE
SNIPER SPRAY 300ML TIN,SNIPERSPRAY3-3359,,,HOUSEHOLD ITEMS,1666.67,2000.00,30,5,0,7.5,TRUE
SNIPER SPRAY 600MLS,SNIPERSPRAY6-3360,,,HOUSEHOLD ITEMS,2283.33,3000.00,21,5,0,7.5,TRUE
SO FINE HAIR CREAM S/S 100G PCS,SOFINEHAIRCR-3361,,,COSMETICS,958.33,1300.00,11,5,0,7.5,TRUE
SODAMINT TABS 300MG X 1000 X 10 PCS,SODAMINTTABS-3362,,,PHARMACY,2.42,10.00,180,5,0,7.5,TRUE
SOFTCARE DIAPER BLUE ECO,SOFTCAREDIAP-3363,,,HOUSEHOLD ITEMS,5550.00,6400.00,4,5,0,7.5,TRUE
SOFTCARE DIAPER BLUE JUMBO,SOFTCAREDIAP-3364,,,HOUSEHOLD ITEMS,10100.00,11600.00,4,5,0,7.5,TRUE
SOFTCARE DIAPER BLUE S/S,SOFTCAREDIAP-3365,,,HOUSEHOLD ITEMS,1000.00,1200.00,26,5,0,7.5,TRUE
SOFTCARE DIAPER WHITE ECO,SOFTCAREDIAP-3366,,,HOUSEHOLD ITEMS,5700.00,6600.00,23,5,0,7.5,TRUE
SOFTCARE DIAPER WHITE JUMBO,SOFTCAREDIAP-3367,,,HOUSEHOLD ITEMS,10666.67,12700.00,9,5,0,7.5,TRUE
SOFTCARE DIAPER WHITE S/S,SOFTCAREDIAP-3368,,,HOUSEHOLD ITEMS,1000.00,1200.00,29,5,0,7.5,TRUE
SOFTCARE PAD B/S,SOFTCAREPADB-3369,,,HOUSEHOLD ITEMS,1625.00,2000.00,98,5,0,7.5,TRUE
SOFTCARE PAD S/S,SOFTCAREPADS-3370,,,HOUSEHOLD ITEMS,541.67,700.00,100,5,0,7.5,TRUE
SOFTHEALTH ERYTHROMYCIN 500MG T PACK,SOFTHEALTHER-3371,,,System,410.87,600.00,0,5,0,7.5,TRUE
SOFTWARE TISSUE X 1 PACK,SOFTWARETISS-3372,,,System,291.67,350.00,1,5,0,7.5,TRUE
SOLAMOL 2MG SALBUTAMOL TAB,SOLAMOL2MGSA-3373,,,PHARMACY,109.98,200.00,10,5,0,7.5,TRUE
SOLIFEN 10MG SOLIFENACIN BLISTER,SOLIFEN10MGS-3374,,,PHARMACY,4516.67,6100.00,13,5,0,7.5,TRUE
SOLIFEN 5MG BLISTER,SOLIFEN5MGBL-3375,,,PHARMACY,3200.00,4500.00,15,5,0,7.5,TRUE
SOLOTONE AMINO SYR BOTTLE,SOLOTONEAMIN-3376,,,PHARMACY,2350.00,3200.00,1,5,0,7.5,TRUE
SOLOTONE PLUS CAPS  X 30 SACHET,SOLOTONEPLUS-3377,,,PHARMACY,325.00,450.00,2,5,0,7.5,TRUE
SOLOTONE TABS PACK,SOLOTONETABS-3378,,,PHARMACY,450.00,700.00,7,5,0,7.5,TRUE
SOREPILS LOZENGES X24 SACHET,SOREPILSLOZE-3379,,,PHARMACY,800.00,1200.00,0,5,0,7.5,TRUE
SOREPILS PIECES,SOREPILSPIEC-3380,,,PHARMACY,44.65,60.00,0,5,0,7.5,TRUE
SORESIL LOZENGES PER PIECES,SORESILLOZEN-3381,,,PHARMACY,22.00,50.00,272,5,0,7.5,TRUE
SOSA 1 LITER,SOSA1LITER-3382,,,DRINKS AND BEVERAGES,0.00,1100.00,0,5,0,7.5,TRUE
SOSA 33CL,SOSA33CL-3383,,,DRINKS AND BEVERAGES,358.33,500.00,12,5,0,7.5,TRUE
SOUL MATE HAIR CREAM 100G JAR,SOULMATEHAIR-3384,,,COSMETICS,916.67,1300.00,10,5,0,7.5,TRUE
SOUL MATE HAIR CREAM 180G,SOULMATEHAIR-3385,,,HOUSEHOLD ITEMS,1583.33,2200.00,5,5,0,7.5,TRUE
SOUL MATE HAIR CREAM 52G,SOULMATEHAIR-3386,,,HOUSEHOLD ITEMS,458.33,700.00,12,5,0,7.5,TRUE
SPARDIUM X 6 TABS PACK,SPARDIUMX6TA-3387,,,PHARMACY,4000.00,5400.00,0,5,0,7.5,TRUE
SPARTAN C WHITE  (KUNIMED) TABS JAR,SPARTANCWHIT-3388,,,PHARMACY,895.00,1200.00,51,5,0,7.5,TRUE
SPEC D SYR 5000IU/5ML 100ML BOTTLE,SPECDSYR5000-3389,,,PHARMACY,1100.00,1400.00,0,5,0,7.5,TRUE
SPIROCARD (SPIRONOLACTONE 25MG) BLISTER,SPIROCARDSPI-3390,,,PHARMACY,963.00,1400.00,8,5,0,7.5,TRUE
SPIRONOLACTONE 25MG TEVA BLISTER,SPIRONOLACTO-3391,,,PHARMACY,0.00,3500.00,0,5,0,7.5,TRUE
SPLASH SWEET PCS,SPLASHSWEETP-3392,,,CHOCOLATES,12.50,25.00,1294,5,0,7.5,TRUE
SPORIDEX CAPS 500MG X 10 PACK,SPORIDEXCAPS-3393,,,PHARMACY,2250.00,3200.00,3,5,0,7.5,TRUE
SPORIDEX SUSP 125MG/5ML 100ML BOTTLE,SPORIDEXSUSP-3394,,,PHARMACY,1950.00,2800.00,7,5,0,7.5,TRUE
SPORIDEX SUSP 250MG/5ML 100ML BOTTLE,SPORIDEXSUSP-3395,,,PHARMACY,2600.00,3600.00,1,5,0,7.5,TRUE
SPRINTER CHOCOLATE,SPRINTERCHOC-3396,,,CHOCOLATES,125.00,200.00,0,5,0,7.5,TRUE
SPRITE 50CL BOTTLE,SPRITE50CLBO-3397,,,DRINKS AND BEVERAGES,358.33,500.00,17,5,0,7.5,TRUE
SPRITE CAN,SPRITECAN-3398,,,DRINKS AND BEVERAGES,416.67,600.00,38,5,0,7.5,TRUE
SPRITE MAMA,SPRITEMAMA-3399,,,DRINKS AND BEVERAGES,300.00,350.00,0,5,0,7.5,TRUE
ST LOUIS SUGAR 500G PACK,STLOUISSUGAR-3400,,,FOOD ITEMS,840.00,1100.00,0,5,0,7.5,TRUE
STAFEN EYEDROP,STAFENEYEDRO-3401,,,PHARMACY,2128.00,3000.00,0,5,0,7.5,TRUE
STERILE ANTIBIOTIC TULLE FRAMYCETIN,STERILEANTIB-3402,,,PHARMACY,200.00,300.00,85,5,0,7.5,TRUE
STERILED ABSORBENT GAUZE SWABS,STERILEDABSO-3403,,,PHARMACY,0.00,0.00,0,5,0,7.5,TRUE
STIMUNO FORTE CAPS X 30 PACK,STIMUNOFORTE-3404,,,PHARMACY,6255.00,8500.00,7,5,0,7.5,TRUE
STIMUNO SYR 100ML BOTTLE,STIMUNOSYR10-3405,,,PHARMACY,2300.00,3000.00,1,5,0,7.5,TRUE
STORM SPRAY,STORMSPRAY-3406,,,PHARMACY,1416.67,3600.00,0,5,0,7.5,TRUE
STOZZON CAP X20 PACK,STOZZONCAPX2-3407,,,PHARMACY,3200.00,4500.00,0,5,0,7.5,TRUE
STREPSILS INTENSIVE LOZ X16,STREPSILSINT-3408,,,PHARMACY,2797.50,3800.00,0,5,0,7.5,TRUE
STREPSILS LOZENGES X12 SACHET,STREPSILSLOZ-3409,,,PHARMACY,2175.00,3100.00,30,5,0,7.5,TRUE
STREPSILS LOZENGES X2 PIECES,STREPSILSLOZ-3410,,,PHARMACY,254.17,350.00,4,5,0,7.5,TRUE
STREPTOMYCIN (UNBRANDED)  INJ VIALS,STREPTOMYCIN-3411,,,PHARMACY,560.00,1000.00,10,5,0,7.5,TRUE
STRESS DEFENCE X 30 TABS JAR,STRESSDEFENC-3412,,,System,4985.00,8200.00,1,5,0,7.5,TRUE
STROVID 400MG OFLOXACIN,STROVID400MG-3413,,,PHARMACY,800.00,1500.00,0,5,0,7.5,TRUE
STUD-100 SPRAY  X 1 SPRAY CAN,STUD100SPRAY-3414,,,System,3900.00,4500.00,0,5,0,7.5,TRUE
STUGERON TABS 25MG X 50 BLISTER,STUGERONTABS-3415,,,PHARMACY,700.00,2000.00,25,5,0,7.5,TRUE
SUDOCREAM  250G JAR,SUDOCREAM250-3416,,,COSMETICS,9350.00,12700.00,0,5,0,7.5,TRUE
SUDOCREAM 60G JAR,SUDOCREAM60G-3417,,,COSMETICS,4700.00,6500.00,3,5,0,7.5,TRUE
SUDOCREAM CREAM  125G JAR,SUDOCREAMCRE-3418,,,COSMETICS,5700.00,7900.00,3,5,0,7.5,TRUE
SUDREX TABS X 20 SACHET,SUDREXTABSX2-3419,,,PHARMACY,515.00,700.00,57,5,0,7.5,TRUE
SUITROX 250MG TABS  X 6 PACK,SUITROX250MG-3420,,,PHARMACY,1959.18,2600.00,1,5,0,7.5,TRUE
SUITROX 500 X3 PACK,SUITROX500X3-3421,,,PHARMACY,3525.00,6900.00,1,5,0,7.5,TRUE
SUITROX SUSP 200MG/5ML 100ML BOTTLE,SUITROXSUSP2-3422,,,PHARMACY,5720.00,6600.00,0,5,0,7.5,TRUE
SULPHATRIAD TABS 500MG X 500 PCS,SULPHATRIADT-3423,,,PHARMACY,0.00,20.00,0,5,0,7.5,TRUE
SULPHUR OINTMENT FIDSON 25G TUBE,SULPHUROINTM-3424,,,PHARMACY,535.00,800.00,0,5,0,7.5,TRUE
SULPHUR SKIN OINTMENT(DGF) 25G TUBE,SULPHURSKINO-3425,,,System,565.00,700.00,0,5,0,7.5,TRUE
SUMATRIPTAN TAB 50MG PACK,SUMATRIPTANT-3426,,,PHARMACY,8150.00,11000.00,0,5,0,7.5,TRUE
SUMO-AKTIV SYRUP 200MLS,SUMOAKTIVSYR-3427,,,PHARMACY,2100.00,3500.00,0,5,0,7.5,TRUE
SUNNY 2 IN 1 BRUSH,SUNNY2IN1BRU-3428,,,HOUSEHOLD ITEMS,291.67,400.00,12,5,0,7.5,TRUE
SUNNY TOOTH BRUSH WITH COVER,SUNNYTOOTHBR-3429,,,HOUSEHOLD ITEMS,416.67,700.00,0,5,0,7.5,TRUE
SUPER 2 BISCUIT,SUPER2BISCUI-3430,,,CHOCOLATES,159.72,200.00,524,5,0,7.5,TRUE
SUPER APETI SYR 200ML X 1 BOTTLE,SUPERAPETISY-3431,,,PHARMACY,1600.00,2200.00,20,5,0,7.5,TRUE
SUPER APETI TABS 4MG PACK,SUPERAPETITA-3432,,,PHARMACY,192.00,300.00,11,5,0,7.5,TRUE
SUPER B(BLOOD PURIFIER) SYR  20 BOTTLE,SUPERBBLOODP-3433,,,System,335.00,600.00,0,5,0,7.5,TRUE
