FADOB PHARMACY & STORES
List of Items
Name,Alias,Group Name,Op. Amount,Op. Stock(Main),Sale Price,Purc. Price
SUPER CALCIUM 600+D3 400 HEALTHPATH JAR,,PHARMACY,"5,350.00",1,"7,300.00","5,350.00"
SUPER CALCIUM 600+D3 400 N/F JAR X30,,System,0.00,0,"8,300.00","6,125.00"
SUPER COMMANDO,,DRINKS AND BEVERAGES,0.00,6,450.00,0.00
SUPER COW YOGHURT S/S,,PHARMACY,0.00,0,800.00,650.00
SUPER IMMUN C CAP XSACHET BLISTER,,PHARMACY,"41,847.21",27,"2,300.00","1,664.00"
SUPER IMMUN C X JAR JAR,,PHARMACY,"55,074.31",5,"15,500.00","11,200.00"
SUPER IMMUN C X20 EFFERVERSCENT JAR,,PHARMACY,"3,701.66",1,"5,500.00","3,800.00"
SUPERGESIC TAB BLISTER,,PHARMACY,420.00,1,800.00,420.00
SUPERMAG ANTACID 200ML SUSP BOTTLE,,PHARMACY,"7,551.88",8,"1,400.00",990.00
SUPERMAG ANTACID SUSP  100ML BOTTLE,,PHARMACY,"27,454.35",48,"1,000.00",700.00
SUPIME (CEFUROXIME) SUSPENSION 100ML,,PHARMACY,"21,450.00",10,"2,900.00","2,145.00"
SUPIROCIN OINTMENT  X 1 TUBE,,System,"1,500.00",1,"2,000.00","1,500.00"
SUPRABETIC TAB XPACK,,PHARMACY,"8,880.00",1,"12,000.00","8,880.00"
SUPRADYN CAPS  X 10 X 30 PACK,,PHARMACY,"-4,500.00",-1,"4,500.00","3,150.00"
SUPRAFEM PLUS,,PHARMACY,0.00,0,"10,000.00","7,700.00"
SUPRAFIT MEN X10 PACK,,PHARMACY,0.00,0,"2,500.00","1,850.00"
SUPRAFIT MEN X30 PACK,,PHARMACY,"18,170.00",3,"8,200.00","6,050.00"
SUPRAFIT WOMEN X30 PACK,,PHARMACY,"12,000.00",2,"8,200.00","6,050.00"
SUPRAFIT X30 PLAIN PACK,,PHARMACY,0.00,0,"6,000.00","4,300.00"
SUPRAMULT CAPS  X 30 PACK,,System,"6,087.50",1,"8,300.00","6,100.00"
SUPRAMULT JUNIOR SYR 100ML BOTTLE,,PHARMACY,"7,940.26",4,"4,100.00","3,000.00"
SUPRAMULT PLUS CAPS  X30 PACK,,PHARMACY,"7,390.00",1,"10,000.00","7,390.00"
SUPRAVISION X30 JAR,,PHARMACY,"18,260.00",2,"12,400.00","9,130.00"
SUPREME BAR SOAP,,HOUSEHOLD ITEMS,"-1,200.00",-2,600.00,0.00
SURE BODY SPRAY (MIX) CAN,,COSMETICS,"-26,666.67",-10,"4,000.00","2,666.67"
SURE ROLL ON PCS,,COSMETICS,"14,488.00",7,"2,500.00","2,083.33"
SURE SLIM (N/F) X 60 TABS JAR,,PHARMACY,"12,950.00",1,"17,500.00","12,950.00"
SURE SLIM FAT BURNER X 60 JAR,,PHARMACY,0.00,-3,"8,800.00",0.00
SURESLIM FAT BURNER (NATURE'SFI JAR,,PHARMACY,0.00,0,"6,000.00",0.00
SUREX NIGHT CAPS 25MG/500MG X 1 BLISTER,,PHARMACY,"8,197.64",31,500.00,302.00
SURGICAL BLADE SIZE 22 X 100 SACHET,,System,0.00,-1,50.00,0.00
SURGICAL GLOVES   X 50 {SIZE 7 PCS,,System,"21,835.68",93,400.00,275.00
SUVITRA 500MG X30 BLISTER,,PHARMACY,"14,526.67",6,"3,500.00","2,556.67"
SWEDISH BITTERS  100ML BOTTLE,,System,0.00,-3,"3,500.00",0.00
SWIBETIC TABS 5/500MG X 30 BLISTER,,PHARMACY,"21,234.88",49,600.00,433.33
SWICLONE TABS 7.5MG PCS,,PHARMACY,"2,285.71",40,100.00,57.14
SWIDAR TABS 500/25MG X 3 PACK,,PHARMACY,"35,049.76",66,800.00,540.00
SWIDON TABS 5MG PER TABLET,,PHARMACY,"21,976.00",82,400.00,268.00
SWIFEN SYRUP,,PHARMACY,"2,600.00",5,800.00,520.00
SWISEC TAB,,PHARMACY,0.00,0,"1,300.00",960.00
SYNERGO CARBAGOLINE X 1 PACK,,PHARMACY,"57,671.62",4,"20,000.00","12,500.00"
SYNRIAM TABS 750MG X 1 PACK,,PHARMACY,"-6,300.00",-1,"6,600.00","4,850.00"
SYRINGE &  NEEDLE  10ML X 100 SYRINGE,,PHARMACY,420.00,7,100.00,53.50
SYRINGE & NEDDLE 2ML   X 100 PCS,,PHARMACY,"5,021.51",152,50.00,33.00
SYRINGE AND NEEDLE  5ML X 100 SYRINGE,,PHARMACY,"14,024.24",374,70.00,38.00
SYSCHOL 500MG PACK,,PHARMACY,"52,328.57",6,"11,900.00","8,650.00"
TABALON 400MG IBUPROFEN BLISTER,,PHARMACY,"4,017.65",19,500.00,218.00
TABASIL CREAM TUBE,,System,"4,513.88",5,"1,700.00","1,100.00"
TABASIL TABS 250MG PACK,,PHARMACY,"21,540.39",7,"4,500.00","3,000.00"
TADALIS 10MG PACK,,PHARMACY,"25,600.00",16,"2,000.00","1,600.00"
TADALIS TABS 20MG PACK,,PHARMACY,"5,887.41",2,"4,100.00","3,000.00"
TAHOE PERFUME,,HOUSEHOLD ITEMS,0.00,1,"6,500.00",0.00
TALEN TABS 1.5MG X 30 TABS,,PHARMACY,"1,671.63",72,50.00,25.50
TALEN TABS 3MG X 30 PCS,,PHARMACY,"8,516.54",196,100.00,46.67
TAMETHER SOFTGEL 80/480MG,,PHARMACY,"14,300.00",11,"2,200.00","1,300.00"
TAMSULON-XL CAPS 400MCG X 28 BLISTER,,PHARMACY,"29,186.40",40,"1,000.00",723.75
TANZOL SUSP,,PHARMACY,687.89,2,500.00,350.00
TANZOL TAB PACK,,PHARMACY,"12,154.60",66,500.00,175.00
TARIVID X 10 TABS 200MG PACK,,PHARMACY,"39,180.36",5,"11,000.00","7,620.00"
TAVANIC TABS 500MG X 5 PACK,,PHARMACY,"-121,300.00",-5,"25,600.00","18,900.00"
T-BET EYE DROP   3ML PACK,,PHARMACY,"16,510.00",2,"10,800.00","8,255.00"
TEA TREE OIL,,HOUSEHOLD ITEMS,"16,500.01",9,"2,200.00","1,833.33"
TEARS NATURALE EYE DROPS  15ML BOTTLE,,PHARMACY,"13,420.00",5,"4,000.00","2,684.00"
TECOTRIM 960MG X10 PACK,,PHARMACY,"6,238.02",13,700.00,480.00
TEEM DRINK 50CL JAR,,DRINKS AND BEVERAGES,0.00,0,400.00,325.00
TEENS AND KIDDIES GLOW BOTTLE,,System,"11,665.00",5,"2,800.00","2,333.00"
TEETHING POWDER  X 6 PACK,,PHARMACY,0.00,8,0.00,0.00
TEGRETOL CR TABS 200MG X 50 BLISTER,,PHARMACY,"-23,210.00",-8,"3,000.00","2,210.00"
TEGRETOL CR TABS 400MG X 30 BLISTER,,PHARMACY,"44,333.33",7,"8,300.00","6,333.33"
TEGRETOL SYR 2% X 1 BOTTLE,,PHARMACY,"36,630.00",3,"15,500.00","10,130.00"
TEGRETOL(PLAIN) TABS 200MG X 50 BLISTER,,PHARMACY,"1,477.00",1,"2,300.00","1,479.00"
TELDURET 40/12.5MG TAB X 30,,PHARMACY,0.00,0,"1,666.66","1,283.33"
TENEX X 10 CAPS 20MG PACK,,System,640.00,1,900.00,640.00
TENOFOVIR 300MG PACK MYLAN,,PHARMACY,"14,500.00",1,"23,000.00","16,995.00"
TENORETIC X 14 TABS 100MG PACK,,System,"3,550.00",1,"4,500.00","3,550.00"
TENORIC TABS 100MG X 28 BLISTER,,PHARMACY,"10,585.88",5,"3,400.00","2,117.18"
TENORIC TABS 50MG X 28 BLISTER,,PHARMACY,"-3,000.00",-1,"3,000.00","2,250.00"
TERBINAFINE CREAM 20G TUBE,,PHARMACY,"6,915.80",6,"2,300.00","1,152.63"
TERBINAFINE TAB PACK,,PHARMACY,0.00,0,"3,800.00","2,900.00"
TESTIFED,,PHARMACY,0.00,2,50.00,0.00
TETANUS TOXOID (T.T) INJ 0.5ML AMPOULES,,PHARMACY,"-34,000.00",-20,"1,700.00","1,300.00"
TETMOSOL BABY SOAP SOAP TABLET,,COSMETICS,"18,052.24",59,450.00,305.97
TETMOSOL SOAP 120G SOAP TABLET,,COSMETICS,"12,604.50",24,800.00,650.00
TETMOSOL SOAP 75G PACK,,COSMETICS,"2,000.00",5,500.00,400.00
TETRACYCLINE (MULTICOY)  CAPS BLISTER,,PHARMACY,"30,260.52",136,400.00,210.00
TETRALLERG ALLEVE EYEDROP ITCHY,,PHARMACY,"-6,000.00",-3,"2,000.00","1,250.00"
TETRALLERG CLARE EYEDROP RED,,PHARMACY,"7,112.24",7,"1,600.00","1,150.00"
TEVANAC EYEDROP,,PHARMACY,"-3,800.00",-1,"3,800.00",0.00
THALAZOLE TABS 500MG X 500 PCS,,System,0.00,0,20.00,15.00
THEOCLAV 1G PACK,,PHARMACY,"-15,200.00",-4,"3,800.00",0.00
THEOCLAV 228.5MG SUSP,,PHARMACY,0.00,0,"2,800.00","1,600.00"
THEOCLAV 375MG,,PHARMACY,"-7,000.00",-2,"3,500.00","2,600.00"
THEOCLAV 625MG,,PHARMACY,"4,000.00",2,"3,500.00","2,000.00"
THEORICA 75MG PREGABALIN BLISTER,,PHARMACY,0.00,0,"1,200.00",833.33
THEORIXIME 500MG CEFUROXIMIE,,PHARMACY,"10,000.00",4,"3,600.00","2,500.00"
THIAPRIL TABS  X 30 BLISTER,,PHARMACY,"-1,300.00",-2,900.00,650.00
THIAZAMIDE TABS 500MG X 500 PCS,,System,0.00,0,30.00,0.00
THIOCAL 12 TONIC 1L,,PHARMACY,0.00,0,"3,700.00","2,750.00"
THIOTACID 600MG PACK,,PHARMACY,"9,280.00",1,"12,600.00","9,280.00"
THREE CROWN MILK LIQUID 160G TIN,,FOOD ITEMS,"14,400.00",20,800.00,720.00
THREE CROWN MILK REFILL(380G) SACHET,,FOOD ITEMS,"48,750.00",26,"2,100.00","1,875.00"
THROMYCIN OINTMENT,,PHARMACY,600.00,1,800.00,600.00
THROTAL 500MG TAB BLISTER,,PHARMACY,0.00,2,"1,000.00",0.00
THROTAL SUSP  100ML BOTTLE,,PHARMACY,"11,419.11",12,"1,500.00","1,060.00"
TIMOLOL (FIDSON)  EYE DROPS VIALS,,System,"20,464.66",22,"1,500.00",925.00
TIMOLOL (MARTINDALE) EYE DROPS BOTTLE,,PHARMACY,"-4,924.78",-3,"1,800.00","1,324.78"
TIMOLOL EYE DROP SKT,,PHARMACY,"2,970.00",6,700.00,495.00
TIMOMED EYE DROPS 10ML X 1 BOTTLE,,PHARMACY,"3,200.00",8,500.00,400.00
TIMOSOPT EYEDROP,,PHARMACY,450.00,1,"1,000.00",450.00
TINDEX 500MG TAB X4 PACK,,PHARMACY,"-1,274.00",-5,400.00,158.00
TINIFLOX 600/200 TABS PACK,,PHARMACY,"11,900.00",5,"3,500.00","2,350.00"
TINIFLOXACIN X 10 TABS PACK,,PHARMACY,0.00,0,"3,700.00","2,772.00"
TINIZOL X4 TABS PACK,,System,"4,124.18",22,400.00,196.00
TIOCOMAX CREAM,,PHARMACY,860.00,1,"1,200.00",860.00
TIPKIN 200MG CEFPODOXIME PACK,,PHARMACY,0.00,0,"4,500.00","3,200.00"
TITUS SARDINES 125G,,DRINKS AND BEVERAGES,"14,600.00",10,"1,800.00","1,460.00"
TIXYLIX BABY SYRUP BOTTLE,,PHARMACY,0.00,0,"3,200.00","2,595.00"
T-MYCIN EYE DROP PCS,,PHARMACY,"8,100.00",4,"3,200.00","2,350.00"
T-MYCIN EYE OINTMENT 0.3% 3G TUBE,,PHARMACY,"6,712.26",4,"3,300.00","2,400.00"
TOBIDEX TABS SACHET,,PHARMACY,-50.00,-1,50.00,35.00
TOBRAMYCIN/DEXAMETHASONE EYEDROP FIDSON,,PHARMACY,"7,578.94",9,"2,500.00","1,590.00"
TOBREX EYE DROPS 5ML BOTTLE,,PHARMACY,"18,825.06",4,"8,800.00","6,525.00"
TOBREX EYE OINTMENT  XG TUBE,,PHARMACY,0.00,0,"10,500.00","7,747.00"
TOCOVID 200MG CAP X30,,PHARMACY,"119,840.00",3,"54,000.00","39,995.00"
TOCOVID SUPRABIO 50MG X60 CAPS FOIL STRI,,PHARMACY,"-19,400.00",-1,"19,400.00","14,395.00"
TOCOVID TABS 50 X 30 JAR,,PHARMACY,"32,176.47",3,"19,500.00","14,295.00"
TOGO CHOCOLATE,,CHOCOLATES,"2,625.00",7,500.00,375.00
TOLTERODINE 2MG BLISTER BAFNA,,PHARMACY,"10,250.00",5,"3,100.00","2,200.00"
TOM TOM SWEET PCS,,CHOCOLATES,"70,322.89","3,255",50.00,20.83
TOMI CRANBERRY DRINK CAN,,DRINKS AND BEVERAGES,"1,333.33",2,800.00,666.67
TONGRA (NATUREFIELD) X 60 TABS PACK,,PHARMACY,0.00,0,"7,000.00",0.00
TOOTHBRUSH WISDOM,,HOUSEHOLD ITEMS,"2,910.53",10,400.00,291.67
TOP CLEAN 3 IN 1 TOOTHBRUSH PCS,,HOUSEHOLD ITEMS,0.00,0,0.00,0.00
TOPGON INSECTICIDE,,HOUSEHOLD ITEMS,"-4,575.00",-6,900.00,762.50
TOREN CLASSIC CHOCOLATE B/S PCS,,PHARMACY,"27,500.00",33,"1,200.00",833.33
TOREN CLASSIC CHOCOLATE S/S PCS,,PHARMACY,"12,083.30",29,700.00,416.67
TOREN WAFFER,,CHOCOLATES,"47,064.17",113,700.00,416.67
TORSINEX TABS 100MG X 30 BLISTER,,PHARMACY,"5,479.11",8,900.00,684.89
TORSINEX TABS 10MG X 30 BLISTER,,PHARMACY,"8,791.67",11,"1,200.00",866.67
TORSINEX TABS 20MG X 30 BLISTER,,PHARMACY,"9,053.33",8,"1,500.00","1,131.67"
TORVASTIN 10MG BLISTER,,PHARMACY,"-1,747.22",-7,500.00,331.67
TOTHEMA SOLUTION  10ML AMPOULES,,PHARMACY,"51,040.95",88,800.00,590.00
TOUCH & GO SOLUTION 7ML X 12 BOTTLE,,PHARMACY,"11,738.62",5,"3,500.00","2,460.00"
TOUCH CHOCOLATE X1,,CHOCOLATES,0.00,0,500.00,147.22
TOUCH ME CLEANSER BOTTLE,,HOUSEHOLD ITEMS,0.00,0,600.00,0.00
TOUCHER BRUSH X 1 PACK,,HOUSEHOLD ITEMS,"-1,458.33",-7,250.00,208.33
TOULARYNX COUGH SYRUP 180ML BOTTLE,,PHARMACY,0.00,0,"3,400.00","2,650.00"
TOWEL SPONGE X 1 PCS,,HOUSEHOLD ITEMS,0.00,0,250.00,0.00
TOWEL X 1 UNKNOWN,,HOUSEHOLD ITEMS,0.00,0,850.00,0.00
TOXI FLUSH X 60 TABS JAR,,HOUSEHOLD ITEMS,"16,780.62",1,"25,000.00","17,965.00"
TRACE MINERALS PROBIOTIC JAR,,PHARMACY,"46,000.00",4,"17,300.00","11,500.00"
TRADYL 50MG CAPS X 50 BLISTER,,PHARMACY,0.00,0,"1,000.00",0.00
TRAFIX 100MG DISP CEFIXIME,,PHARMACY,0.00,0,"3,800.00","2,790.00"
TRAFIX 200MG DISP CEFIXIME,,PHARMACY,0.00,0,"5,000.00","3,745.00"
TRAMADOL (RGI) CAPLET 50MG X 10 PACK,,PHARMACY,0.00,-2,900.00,0.00
TRAMDATE 200MG BLISTER,,PHARMACY,0.00,0,"2,600.00","2,000.00"
TRANDATE 100MG LABETALOL   X 56 BLISTER,,PHARMACY,0.00,-3,"1,500.00",0.00
TRANDATE TABS 200MG X 56 SACHET,,PHARMACY,0.00,0,"2,200.00",0.00
TRANEXAMIC ACID (MULTICOY)  INJ VIALS,,PHARMACY,"2,450.00",5,800.00,490.00
TRANEXAMIC ACID 500MGCAP CYKLATRAN BLIST,,PHARMACY,"-3,500.00",-1,"3,500.00","2,550.00"
TRANEXAMIC ACID TAB TRANALION,,PHARMACY,"9,944.44",5,"2,500.00","1,700.00"
TRAVATAN EYE DROPS  XML BOTTLE,,PHARMACY,"18,220.00",2,"11,800.00","9,110.00"
TREVIA 50MG X 35 BLISTER,,PHARMACY,"8,329.90",5,"3,500.00","1,799.80"
TREVIA TABS 100MG X 14 BLISTER,,PHARMACY,"37,676.01",15,"3,500.00","2,620.00"
TREVIAMET 50/500MG X35 BLISTER,,PHARMACY,"3,027.17",2,"3,300.00","2,420.00"
TREVIAMET TABS 50/1000MG BLISTER,,PHARMACY,"54,668.00",22,"3,400.00","2,483.00"
TREXIP CIPROFLOXACIN 500MG,,PHARMACY,"32,993.50",30,"1,700.00","1,100.00"
TREXIP TZ TABLET,,PHARMACY,"18,000.00",12,"2,200.00","1,500.00"
TRIAMCINOLONE CREAM FIDSON TUBE,,PHARMACY,980.00,2,700.00,495.00
TRIAXIN CEFTRIAXONE PACK,,PHARMACY,"-51,800.00",-37,"1,400.00",980.00
TRIBACT CREAM 20MG TUBE,,PHARMACY,"10,861.40",19,800.00,565.00
TRIBOTAN  BABY CREAM 20G TUBE,,PHARMACY,"47,034.90",36,"1,900.00","1,300.00"
TRIBOTAN ADULT CREAM  20G TUBE,,PHARMACY,"12,691.08",11,"1,700.00","1,150.00"
TRIDERLIN OINTMENT 30G,,PHARMACY,"13,850.00",5,"3,900.00","2,750.00"
TRIMAC FORTE TABS X 1 PACK,,PHARMACY,"4,814.29",6,"1,200.00",860.00
TRIPLE OMEGA 3-6-9 (P/P) X 60 JAR,,PHARMACY,0.00,0,"3,700.00",0.00
TRIZEM CREAM 30G TRIPLE ACTION,,PHARMACY,"5,200.00",8,"1,000.00",650.00
TRUSOPT EYE DROPS 20MG XML BOTTLE,,PHARMACY,0.00,0,"3,300.00",0.00
TRUVADA   X 1 JAR,,PHARMACY,0.00,0,"8,500.00",0.00
TUCLOX SUSP BOTTLE,,PHARMACY,"4,000.00",4,"1,300.00","1,000.00"
TULIP TABS 10MG X 30 BLISTER,,PHARMACY,"16,583.67",26,900.00,637.83
TULIP TABS 20MG X 30 BLISTER,,PHARMACY,"-7,638.12",-6,"1,700.00","1,273.02"
TUMOL CAPLET 500MG X 100 BLISTER,,PHARMACY,"11,125.65",81,200.00,140.00
TURA MEDICATED SOAP 75G SOAP TABLET,,HOUSEHOLD ITEMS,"21,319.90",59,500.00,375.00
TURBOVAS 10MG TABS SACHET,,PHARMACY,0.00,0,"1,100.00",0.00
TURBOVAS 20MG BLISTER,,PHARMACY,0.00,0,"3,000.00","2,233.33"
TUSSYLIN COUGH SYR ADULT  100ML BOTTLE,,PHARMACY,243.14,1,700.00,243.14
TUTOLIN COUGH & COLD CHILD SYR BOTTLE,,PHARMACY,-700.00,-1,700.00,495.00
TUTOLIN COUGH CHILD SYR  100ML BOTTLE,,PHARMACY,"10,580.35",21,"1,000.00",500.00
TUTOLIN COUGH(EXPECT) SYR  100M BOTTLE,,PHARMACY,"5,525.22",11,"1,000.00",550.00
TUXIL-D ADULT SYR  100ML BOTTLE,,PHARMACY,"13,684.80",17,"1,200.00",790.00
TUXIL-D CHILDREN SYR BOTTLE,,PHARMACY,"13,335.04",17,"1,200.00",800.00
TUXIL-N ADULT SYR  100ML BOTTLE,,PHARMACY,"-2,400.00",-2,"1,200.00",800.00
TUXIL-N CHILDREN SYR 100 BOTTLE,,PHARMACY,"38,820.30",49,"1,200.00",800.00
TWIX CHOCOLATE,,CHOCOLATES,"125,379.68",132,"1,300.00","1,000.00"
TWYNSTA TABS 40/5 X 7 X 28 PACK,,PHARMACY,0.00,0,"10,200.00",0.00
TYDINEAL CREAM TUBE,,PHARMACY,"12,749.93",17,"1,200.00",750.00
TYDISIL CREAM 20G TUBE,,PHARMACY,"1,147.62",1,"1,800.00","1,150.00"
TYLENOL TABS 500MG X 24 PACK,,PHARMACY,"8,500.00",2,"14,000.00","4,250.00"
TYNOR CERVICAL COLLAR,,PHARMACY,"19,000.00",2,"12,800.00","9,500.00"
TYNOR ELASTIC KNEE SUPPORT ALL,,PHARMACY,"16,220.00",1,"22,000.00","16,220.00"
TYNOR FUNCTIONAL KNEE SUPPORT,,PHARMACY,"29,745.00",1,"41,000.00","29,745.00"
TYNOR KNEE WRAP HINGED NEOPRENE JUNIOR,,PHARMACY,"33,064.45",2,"41,600.00","30,800.00"
TYNOR KNEE WRAP HINGED NEOPRENE XL,,PHARMACY,"29,750.00",1,"41,600.00","29,750.00"
U PERFUME,,HOUSEHOLD ITEMS,0.00,1,"7,300.00",0.00
ULCERDEX COMBI KIT PACK,,PHARMACY,0.00,0,"3,600.00","3,000.00"
ULCERTRET CAPS 20MG PACK,,PHARMACY,"20,631.32",21,"1,400.00",990.00
ULCOSTOP TABS 20MG X 28 BLISTER,,PHARMACY,0.00,0,500.00,0.00
ULGICID SUSP  200ML BOTTLE,,PHARMACY,"15,766.71",6,"3,600.00","2,500.00"
ULSAKIT CAPS PACK,,PHARMACY,"12,878.12",1,"19,500.00","12,878.13"
ULTRACHARCOAL 250MG X10 PACK,,PHARMACY,0.00,0,"1,000.00",750.00
ULTRA-THIN PAD X 1 PACK,,HOUSEHOLD ITEMS,0.00,0,250.00,0.00
UNICID TAB BLISTER,,PHARMACY,"6,565.12",183,200.00,75.00
UNIDEX 10 SOLUTION 500ML BOTTLE,,PHARMACY,"3,600.00",8,550.00,450.00
UNIDEX-5 SOLUTION 500ML BOTTLE,,PHARMACY,"26,314.29",52,800.00,510.00
UNIDEXAL-18   500ML JAR,,PHARMACY,"5,100.00",12,700.00,425.00
UNIDEXAL-9   500ML JAR,,PHARMACY,"58,436.05",112,750.00,525.00
UNIENZYME TABS BLISTER,,PHARMACY,"16,899.43",9,"2,600.00","1,925.00"
UNIGYL 400MG TAB SACHET,,PHARMACY,"7,590.00",46,300.00,165.00
UNIGYL SUSP 200MG/5ML BOTTLE,,PHARMACY,"1,350.00",3,700.00,450.00
UNIPLEX SYR  100ML BOTTLE,,PHARMACY,"-1,500.00",-2,750.00,527.94
UNIVAL INJ 10MG X 1 AMPOULES,,PHARMACY,0.00,0,250.00,0.00
UNIVAL TABS 5MG PER TABLET,,PHARMACY,"5,787.40",93,100.00,64.00
UNOPROG INJ PROGESTERONE 50MG/ML PACK,,PHARMACY,"4,900.00",2,"3,500.00","2,450.00"
URIFLOW TABS 0.4MG X 20 PACK,,PHARMACY,0.00,0,900.00,0.00
URINE BAG   X 10 PCS,,PHARMACY,-860.00,-2,600.00,340.00
UROCALM (AKTIV) X 30 TABS PACK,,PHARMACY,0.00,0,"2,800.00",0.00
URSOLIV PACK,,PHARMACY,"29,990.00",1,"40,500.00","29,990.00"
UTILEV BOTTLE,,PHARMACY,"-8,800.00",-4,"2,200.00","1,600.00"
VA BLISTER,,PHARMACY,0.00,0,50.00,26.17
VAGIHEAL VAGINAL CREAM,,PHARMACY,"1,647.26",3,"1,000.00",550.00
VAGINESTEN PLUS VAG. SUPP.,,PHARMACY,"2,542.86",2,"1,700.00","1,271.43"
VALSARTAN 160MG BLISTER SFH,,PHARMACY,0.00,0,"2,500.00",0.00
VALSARTAN 80MG PACK ANTILA SFH,,PHARMACY,"-13,200.00",-2,"7,600.00","5,600.00"
VALSARTIL 160MG VALSARTAN BLISTER,,PHARMACY,"6,291.58",2,"4,300.00","3,143.33"
VALSARTIL 80MG VALSARTAN BLISTER,,PHARMACY,"31,433.34",10,"4,300.00","3,143.33"
VALVAS HCT 10/160/25 BLISTER,,PHARMACY,0.00,0,"4,900.00","3,571.25"
VALVAS TABS 10/160MG X 30 BLISTER,,System,"30,750.38",7,"6,200.00","4,266.67"
VAM VIRA X 14 CAPS 20MG PACK,,PHARMACY,"-1,600.00",-2,800.00,315.00
VAMICEE DROPS  30ML BOTTLE,,PHARMACY,"2,552.66",7,800.00,364.67
VAMICEE SYRUP,,PHARMACY,"13,290.18",32,"1,000.00",400.00
VAMIREX SYR  X 1 BOTTLE,,PHARMACY,"3,340.00",8,700.00,420.00
VARIKS CREAM 10G ACICLOVIR,,PHARMACY,"1,700.00",2,"1,500.00",850.00
VASELINE BLUESEAL JELLY 250G JAR,,COSMETICS,"20,000.00",10,"2,400.00","2,000.00"
VASELINE BLUESEAL JELLY 400G JAR,,COSMETICS,"12,105.30",4,"4,200.00","3,083.33"
VASELINE BLUESEAL JELLY 50G JAR,,COSMETICS,"12,500.00",20,800.00,625.00
VASOPRIN PACK,,PHARMACY,"-13,550.00",-32,0.00,450.00
VASOPRIN TABS 75MG BLISTER,,PHARMACY,"20,051.99",310,100.00,65.00
VASTAREL MR X 30 TABS PACK,,PHARMACY,"41,709.81",6,"13,100.00","9,685.00"
VASTAREL TAB 35MG X30,,PHARMACY,"1,242.33",1,0.00,"1,242.33"
VATROMAX X 6 CAPS 500MG PACK,,PHARMACY,"2,499.00",1,"3,500.00","2,499.00"
VAZ KIT PACK,,PHARMACY,0.00,0,"1,700.00","1,200.00"
VAZEL KIT TABS PACK,,PHARMACY,0.00,0,"1,700.00",0.00
VECUTEN CREAM  15G TUBE,,PHARMACY,"11,913.35",11,"1,600.00","1,083.03"
VEET HAIR REMOVER NORMAL SKIN 1 TUBE,,HOUSEHOLD ITEMS,0.00,0,"4,800.00","4,000.00"
VEGA TABS 100MG X 4 PACK,,PHARMACY,"25,814.79",79,700.00,457.00
VENITA EYE/EARDROP GENTAMYCIN BOTTLE,,PHARMACY,948.00,6,300.00,158.00
VENT TABS 2MG X 100 BLISTER,,PHARMACY,0.00,0,100.00,0.00
VENTOLIN (GLAXO)  TABS 2MG X 50 SACHET,,PHARMACY,0.00,0,200.00,0.00
VENTOLIN INHALER 100MG 200 DOSE BOTTLE,,PHARMACY,"33,808.49",7,"8,000.00","4,450.00"
VENTOLIN NEBULES  2.5MG X 4 SACHET,,PHARMACY,0.00,0,"1,600.00","1,190.00"
VENTOLIN NEBULES TABS 5MG X 20 BLISTER,,PHARMACY,0.00,0,"1,200.00",0.00
VENTOLIN SYR 100ML BOTTLE,,PHARMACY,"12,750.00",3,"5,600.00","4,250.00"
VERMOX TABS 100MG X 6 PACK,,PHARMACY,0.00,0,600.00,0.00
VERMOX TABS 500MG PACK,,PHARMACY,"6,436.36",6,"1,400.00","1,072.73"
VIAGRA TABS 100MG PACK,,PHARMACY,"65,153.21",13,"7,500.00","5,550.00"
VIAGRA X 4 (PFIZER)  TABS 50MG PACK,,PHARMACY,"-31,780.00",-2,"21,500.00","15,890.00"
VIBOOST E CAPS  X 30 BLISTER,,PHARMACY,0.00,-2,0.00,0.00
VIBOOST VIT E CAP 1000IU X50 JAR,,PHARMACY,"26,250.92",8,"8,800.00","6,515.00"
VICKS INHALER,,PHARMACY,"2,771.43",2,"1,900.00","1,400.00"
VICKS VAPOR RUB 50G JAR,,PHARMACY,0.00,0,"2,900.00",0.00
VICTORIA SECRET BODY SPRAY,,COSMETICS,"-4,000.00",-1,"4,000.00",0.00
VIEDILOL (CARVEDILOL) 25MG X 28 SACHET,,PHARMACY,"17,197.50",39,800.00,550.00
VIEDILOL 12.5MG X28 TAB,,PHARMACY,"6,745.00",16,650.00,421.56
VIEDILOL 3.125M X 28 TAB,,PHARMACY,590.00,2,400.00,295.00
VIEDILOL 6.25MG BLISTER CARVEDILOL,,PHARMACY,0.00,0,800.00,550.00
VIEVOTHYROXINE 100MG SACHET,,PHARMACY,0.00,-2,550.00,0.00
VIEVOTHYROXINE 50MG SACHET,,PHARMACY,0.00,0,450.00,0.00
VIGOMAX FORTE X 20 PACK,,PHARMACY,"-9,000.00",-3,"3,000.00",0.00
VIGOR CHOCOLATE PCS,,PHARMACY,"-17,500.00",-5,"3,500.00","2,491.67"
VIGORMEK TAB PACK,,PHARMACY,0.00,0,"12,300.00","9,100.00"
VIJU MILK (OTHER FLAVOUR),,DRINKS AND BEVERAGES,"6,666.65",10,"1,100.00",875.00
VIJU MILK DRINK (CHOCOLATE) 500 JAR,,DRINKS AND BEVERAGES,"21,046.43",25,"1,100.00",850.00
VILDAMET 50/1000 BLISTER,,PHARMACY,"6,333.33",2,"4,100.00","3,166.67"
